id,cid,catid1,catid2,catid3,tag,blabel,publicview,imgvh,title1,title2,title3,title4,title5,title6,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,creator12,creator13,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,description1,description2,description3,description4,description5,description6,publisher1,publisher2,contributor1,date1,date2,type1,type2,format1,format2,identifier1,identifier2,identifier3,source1,language1,language2,language3,relation1,coverage1,pdffile,pdfsize
65,0,0,0,0,0012_000660_000229,"""Where Do We Go From Here""",Y,650,Where Do We Go From Here,,,,,,,,,,,,,,"Johnson, Howard","Wenrich, Percy",,,,,,,,,,,,,,,,,,,"New York : Leo Feist, Inc.",,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 49",English,,,,,0012_000660_000229.pdf,5675309
66,0,0,0,0,0012_000660_000230,"""Rock-A-Bye Lane""",Y,650,Rock-a-Bye Lane,,,,,,,,"Alstyne, Egbert Van",,,"Kahn, Gus",,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 50",English,,,,,0012_000660_000230.pdf,3028141
67,0,0,0,0,0012_000660_000231,"""My Isle of Golden Dreams""",Y,650,My Isle of Golden Dreams,,,,,,Holt and Rosedale,,"Blaufuss, Walter",,,"Kahn, Gus",,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1919,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 51",English,,,,,0012_000660_000231.pdf,4680459
68,0,0,0,0,0012_000660_000232,"""I'm Forever Blowing Bubbles""",Y,650,I'm Forever Blowing Bubbles,,,,,,,,,,,,,,"Kenbrovin, Jaan","Kellette, John William",,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1919,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 53",English,,,,,0012_000660_000232.pdf,4092730
69,0,0,0,0,0012_000660_000233,"""The Alcoholic Blues (Some Blues)""",Y,650,The Alcoholic Blues (Some Blues),,,,,,,,"Tilzer, Al. Von",,,"Laska, Edward",,,,,,,,,,,,,,,,,,,,,,,New York : Broadway Music Corporation,,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 54",English,,,,,0012_000660_000233.pdf,3015457
70,0,0,0,0,0012_000660_000234,"""Yo-San""",Y,650,Yo-San,,,,,,,,"Polla, W. C.",,,"Lefavre, Jean",,,,,,,,,,,,,,,,,,,,,,,"Hartford, CT : C. C. Church & Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 55",English,,,,,0012_000660_000234.pdf,3228768
71,0,0,0,0,0012_000660_000235,"""Oh! What a Pal Was Mary""",Y,650,Oh! What a Pal Was Mary,,,,,,,,"Wendling, Pete",,,"Leslie, Edgar","Kalmar, Bert",,"Ahlert, Fred E.",,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1919,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 56",English,,,,,0012_000660_000235.pdf,4038816
72,0,0,0,0,0012_000660_000236,"""Take Your Girlie to the Movies (If You Can't Make Love at Home)""",Y,650,Take Your Girlie to the Movies (If You Can't Make Love at Home),,,,,,,,"Wendling, Pete",,,"Leslie, Edgar","Kalmar, Bert",,"Ahlert, Fred E.",,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 57",English,,,,,0012_000660_000236.pdf,3122658
73,0,0,0,0,0012_000660_000237,""" When You're a Long"","" Long Way from Home""",Y,650," When You're a Long, Long Way from Home",,,,,,,,"Meyer, Geo. W.",,,"Lewis, Sam M. ",,,,,,,,,,,,,,,,,,,,,,,New York : Broadway Music Corporation,,,1914,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 59",English,,,,,0012_000660_000237.pdf,4574203
74,0,0,0,0,0012_000660_000238,"""My Little Girl """,Y,650,My Little Girl ,,,,,,,,"Tilzer, Albert Von",,,"Lewis, Sam M. ","Dillon, Will",,,,,,,,,,,,,,,,,,,,,,New York : Broadway Music Corporation,,,1915,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 60",English,,,,,0012_000660_000238.pdf,4438524
75,0,0,0,0,0012_000660_000239,"""Zoma""",Y,650,Zoma,,,,,,,,"Litchfield, E. S.",,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Geo. A. Friedman, Inc.",,,1920,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 61",English,,,,,0012_000660_000239.pdf,4357568
76,0,0,0,0,0012_000660_000240,"""When I Get You Alone To Night""",Y,650,When I Get You Alone To Night,,,,,,"Carew, Mabel",,"Fischer, Fred",,,"McCarthy, Joe","Goodwin, Joe",,,,,,,,,,,,,,,,,,,,,,"New York : Leo Feist, Inc.",,,1912,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 64",English,,,,,0012_000660_000240.pdf,4685599
77,0,0,0,0,0012_000660_000241,"""At Half Past Two I Will Marry You""",Y,650,At Half Past Two I Will Marry You,,,,,,,,"Warner, William",,,"McDonald, C.P.",,,,,,,,,,,,,,,,,,,,,,,New York : W. T. Pierson & Co.,,,1914,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 65",English,,,,,0012_000660_000241.pdf,4435625
78,0,0,0,0,0012_000660_000242,"""Anchors Aweigh""",Y,650,Anchors Aweigh,,,,,,,,,,,"Lottman, George D.",,,"Miles, Alfred","Zimmermann, Chas. A. ",,,,,,,,,,,,,,,,,,,New York : Robbins Music Corp.,,,1907,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 70",English,,,,,0012_000660_000242.pdf,4326517
79,0,0,0,0,0012_000660_000243,"""Mother Here's Your Boy""",Y,650,Mother Here's Your Boy,,,,,,,,,,,"Bollaert, A.",,,"Mitchell, Sidney","Gottler, Archie","Morse, Theodore",,,,,,,,,,,,,,,,,,"New York : Leo Feist, Inc.",,,1918,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 71",English,French,,,,0012_000660_000243.pdf,3112489
80,0,0,0,0,0012_000660_000244,"""Hy-Sine (March and One Step)""",Y,650,Hy-Sine (March and One Step),,,,,,,,,,,,,,"Morgan, Carey","Chapi, R. ",,,,,,,,,,,,,,,,,,,New York : Jos. W. Stern & Co.,,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 74",English,,,,,0012_000660_000244.pdf,3069867
81,0,0,0,0,0012_000660_000245,"""Meet Me in Bubble Lane""",Y,650,Meet Me in Bubble Lane,,,,,,,,"Jones, Isham",,,"Nathan, Gasper","Manne, Joe",,,,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 75",English,,,,,0012_000660_000245.pdf,3314304
82,0,0,0,0,0012_000660_000246,"""Mammy's Dixie Soldier Boy""",Y,650,Mammy's Dixie Soldier Boy,,,,,,,,"Landman, Norman",,,"Landman, Norman",,,,,,,,,,,,,,,,,,,,,,,Chicago : Will Rossiter,,,1918,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 77",English,,,,,0012_000660_000246.pdf,3234810
83,0,0,0,0,0012_000660_000247,"""Who'll Take the Place of the Song-bird Now Gone""",Y,650,Who'll Take the Place of the Song-bird Now Gone,,,,,,,,"Orton, Raymond",,,"Orton, Raymond",,,,,,,,,,,,,,,,,,,,,,,New York : American Music Pub. Co.,,,1922,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 78",English,,,,,0012_000660_000247.pdf,4346839
84,0,0,0,0,0012_000660_000248,"""I Don't Want to Get Well""",Y,650,I Don't Want to Get Well,,,,,,,,"Jentes, Harry",,,"Pease, Harry","Johnson, Howard",,,,,,,,,,,,,,,,,,,,,,"New York : Leo Feist, Inc.",,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 80",English,,,,,0012_000660_000248.pdf,3768459
85,0,0,0,0,0012_000660_000249,"""Oh! You Darktown Regimental Band""",Y,650,Oh! You Darktown Regimental Band,,,,,,,,"Pinkard, Maceo",,,"Pinkard, Maceo",,,,,,,,,,,,,,,,,,,,,,,New York : Pace & Handy Music Co.,,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 81",English,,,,,0012_000660_000249.pdf,3438618
86,0,0,0,0,0012_000660_000250,"""Those Draftin' Blues""",Y,650,Those Draftin' Blues,,,,,,,,"Pinkard, Maceo",,,"Pinkard, Maceo",,,,,,,,,,,,,,,,,,,,,,,New York : Jos. W. Stern & Co.,,,1918,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 82",English,,,,,0012_000660_000250.pdf,3262787
87,0,0,0,0,0012_000660_000251,"""Dixie Lullaby""",Y,650,Dixie Lullaby,,,,,,,,"Dixon, Harold",,,"Portnoy, David",,,,,,,,,,,,,,,,,,,,,,,"St. Louis, MO : Dixon-Lane Pub. Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 83",English,,,,,0012_000660_000251.pdf,3353867
88,0,0,0,0,0012_000660_000253,"""Oh Promise Me""",Y,650,Oh Promise Me,,,,,,,,"De Koven, Reginald",,,"Scott, Clement",,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1889,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 88",English,,,,,0012_000660_000253.pdf,4218529
89,0,0,0,0,0012_000660_000254,"""Hush-a-bye"","" Ma Baby """,Y,650,"Hush-a-bye, Ma Baby ",,,,The Missouri Waltz,,,,"Logan, Frederic Knight","Eppel, John Valentine",,"Shannon, J.R.",,,,,,,,,,,,,,,,,,,,,,,Chicago : Forster Music Publisher Inc.,,,1915,,Text,,1 score (8 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 90",English,,,,,0012_000660_000254.pdf,6538018
90,0,0,0,0,0012_000660_000255,"""Stars and Stripes Forever (2 copies)""",Y,650,Stars and Stripes Forever (2 copies),,,,,,,,"Sousa, John Philip",,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : The John Church Company",,,1897,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 92",English,,,,,0012_000660_000255.pdf,4016340
91,0,0,0,0,0012_000660_000256,"""The Called It The Dixie Blues""",Y,650,They Called It the Dixie Blues,,,,,,,,"Strouse, Jack",,,"Strouse, Jack",,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 93",English,,,,,0012_000660_000256.pdf,3202965
92,0,0,0,0,0012_000660_000257,"""Those Olden Golden Days of Long Ago""",Y,650,Those Olden Golden Days of Long Ago,,,,,,,,"Le Boy, Grace",,,"Sullivan, Daisy",,,,,,,,,,,,,,,,,,,,,,,New York : Joe Morris Music Co.,,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 94",English,,,,,0012_000660_000257.pdf,2975677
93,0,0,0,0,0012_000660_000258,"""Bridal Chorus""",Y,650,Bridal Chorus,,,,,,,,"Wagner, Richard",,,,,,"Conrad, William",,,,,,,,,,,,,,,,,,,,New York : Belwin Inc.,,,1922,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 96",English,,,,,0012_000660_000258.pdf,4390076
94,0,0,0,0,0012_000660_000259,"""I'm Old Enough for a Little Lovin'""",Y,650,I'm Old Enough for a Little Lovin',,,,,,Patricola,,"Skidmore, Will. E.",,,"Walker, Marshall",,,,,,,,,,,,,,,,,,,,,,,"Kansas City, KS : Skidmore Music Co.",,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 97",English,,,,,0012_000660_000259.pdf,3174123
95,0,0,0,0,0012_000660_000260,"""Overture Patriotic """,Y,650,Overture Patriotic ,,,,,,,,"Weaver, Richard L.",,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Eclipse Pub. Co.",,,1908,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 98",English,,,,,0012_000660_000260.pdf,4476743
96,0,0,0,0,0012_000660_000261,"""Somewhere a Heart is Breaking and Calling Me Back to You""",Y,650,Somewhere a Heart Is Breaking and Calling Me Back to You,,,,,,,,"Friedman, Leo",,,"Weil, Milton",,,,,,,,,,,,,,,,,,,,,,,Chicago : Ted Browne Music Company,,,1917,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 99",English,,,,,0012_000660_000261.pdf,2837346
97,0,0,0,0,0012_000660_000262,"""Mickey""",Y,650,Mickey,,,,,,,,"Moret, Neil",,,"Williams, Harry",,,,,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1918,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 100",English,,,,,0012_000660_000262.pdf,3242503
98,0,0,0,0,0012_000660_000263,"""Sweethearts""",Y,650,Sweethearts,,,,,,,,"Write, Alice",,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Shapiro, Bernstein & Co. Inc.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 101",English,,,,,0012_000660_000263.pdf,3027875
99,0,0,0,0,0012_000660_000264,"""Ah! Sweet Mystery of Life""",Y,650,Ah! Sweet Mystery of Life,,,,The Dream Melody,,,,"Herbert, Victor",,,"Young, Rida Johnson",,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1899,,Text,,1 score (6 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 103",English,,,,,0012_000660_000264.pdf,4329951
100,0,0,0,0,0012_000660_000265,"""How 'Ya Gonna Keep 'Em Down on the Farm (After They've Seen Paree?)""",Y,650,How 'Ya Gonna Keep 'Em Down on the Farm (After They've Seen Paree?),,,,,,,,"Donaldson, Walter",,,"Young, Joe","Lewis, Sam M. ",,,,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,2187,"MS.2187, Box 1, Folder 104",English,,,,,0012_000660_000265.pdf,3614387
101,0,0,0,0,0012_001316_000201,"""Just Try to Picture Me Back Home in Tennessee""",Y,650,Just Try to Picture Me Back Home in Tennessee,,,,,,"Jolson, Al.","Donaldson, Walter",,,"Jerome, Wm.",,,,,,,,,,,,,,,,,,,,,,,,"NY : Waterson, Berlin, & Snyder Co.",,,1915,,Text,,1 score (6 p.),image/jpeg,,,3254,"MS.3254, Box 1, Folder 1",English,,,,,0012_001316_000201.pdf,4608136
102,0,0,0,0,0012_001316_000202,"""My Sunny Tennessee""",Y,650,My Sunny Tennessee,,,,,,,,,,,,,"Kalmer, Bert","Ruby, Harry","Ruby, Herman",,,,,,,,,,,,,,,,,,,"NY : Waterson, Berlin, & Snyder Co.",,,1921,,Text,,1 score (6 p.),image/jpeg,,,3254,"MS.3254, Box 1, Folder 1",English,,,,,0012_001316_000202.pdf,4641350
103,0,0,0,0,0012_000497_000201,"""He'd Have to Get Under - Get out and get under""",Y,650,He'd Have to Get Under - Get out and get under,,,,,,"North, Bobby","Abrahams, Maurice",,,"Clarke, Grant","Leslie, Edgar",,,,,,,,,,,,,,,,,,,,,,,New York : Maurice Abrahams Music Co Inc.,,,1913,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 1",English,,,,,0012_000497_000201.pdf,2269173
104,0,0,0,0,0012_000497_000202,"""Goodnight My Own Dearest Child""",Y,650,Goodnight My Own Dearest Child,,,,"Gute Nacht, Du Mein Herziges Kind",,Mr. Habelman,"Abt., Fr. ",,,,,,"J., C.J.",,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson & Co.",,,1864,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 2",English,German,,,,0012_000497_000202.pdf,2128143
105,0,0,0,0,0012_000497_000203,"""Sleep Well Sweet Angel""",Y,650,Sleep Well Sweet Angel,,,,,,,"Abt., Franz",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Benjamin W. Hitchcock",,,1869,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 3",English,,,,,0012_000497_000203.pdf,1704325
106,0,0,0,0,0012_000497_000204,"""Galop & Cotillon du Ballet la Fille du Danube""",Y,650,Galop & Cotillon du Ballet la Fille du Danube,,,,,,,"Adam, A.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lourdes, Mor : E. Troupenas & Co.",,,1800/1899,,Text,,1 score (14 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 4",English,,,,,0012_000497_000204.pdf,4356520
107,0,0,0,0,0012_000497_000206,"""Blue Alsatian Mountains""",Y,650,Blue Alsatian Mountains,,,,,,,"Adams, S.",,,Claribel,,,,,,,,,,,,,,,,,,,,,,,,New York : S.T. Gordon & Sons,,,n.d.,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 6",English,,,,,0012_000497_000206.pdf,2803843
108,0,0,0,0,0012_000497_000207,"""A Warrior Bold""",Y,650,A Warrior Bold,,,,,,,"Adams, Stephen",,,"Thomas, Edwin",,,,,,,,,,,,,,,,,,,,,,,,: Gems of Song By Popular Authors,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 7",English,,,,,0012_000497_000207.pdf,1851374
109,0,0,0,0,0012_000497_000208,"""The Midshipmite""",Y,650,The Midshipmite,,,,,,,"Adams, Stephen",,,"Weatherly, Fred E.",,,,,,,,,,,,,,,,,,,,,,,,: Choice Parlor Ballads and Songs by Popular Authors,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 8",English,,,,,0012_000497_000208.pdf,1605761
110,0,0,0,0,0012_000497_000209,"""The Midshipmite""",Y,650,The Midshipmite,,,,,,Mr. Maybrick,"Adams, Stephen",,,"Weatherly, Fred E.",,,,,,,,,,,,,,,,,,,,,,,,New York : R. A. Saalfield,,,1880,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 9",English,,,,,0012_000497_000209.pdf,1891379
111,0,0,0,0,0012_000497_000210,"""Nancy Lee""",Y,650,Nancy Lee,,,,,,,"Adams, Stephen",,,"Weatherly, Fred E.",,,,,,,,,,,,,,,,,,,,,,,,New York : Norman L. Munro,,,1881,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 10",English,,,,,0012_000497_000210.pdf,1499349
112,0,0,0,0,0012_000497_000211,"""Oh! Tarry Not Long From Me""",Y,650,Oh! Tarry Not Long From Me,,,,,,,"Addison, D. C.",,,"Addison, D. C.",,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 11",English,,,,,0012_000497_000211.pdf,1006022
113,0,0,0,0,0012_000497_000214,"""Everything is Peaches down in Georgia""",Y,650,Everything Is Peaches down in Georgia,,,,,,,"Ager, Milton","Meyer, Geo. W.",,"Clarke, Grant",,,,,,,,,,,,,,,,,,,,,,,,"New York : Leo. Feist, Inc.",,,1918,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 14",English,,,,,0012_000497_000214.pdf,1464324
114,0,0,0,0,0012_000497_000218,"""I'd Love To Fall Asleep And Wake Up In My Mammy's Arms""",Y,650,I'd Love To Fall Asleep And Wake Up In My Mammy's Arms,,,,,,,"Ahlert, Fred E.",,,"Lewis, Sam M. ","Young, Joe",,,,,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin, &Snyder, Co.",,,1920,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 18",English,,,,,0012_000497_000218.pdf,1644450
115,0,0,0,0,0012_000497_000221,"""Winter Warmed into Showers""",Y,650,Winter Warmed into Showers,,,,Cladjens Blomser I Jordens,,"Lind, Jenny",Ahlstrom,,,"Mould, J. Wrey",,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. Vanderbeeks,,,n.d.,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 21",English,Swedish,,,,0012_000497_000221.pdf,1684244
116,0,0,0,0,0012_000497_000222,"""Away Down South""",Y,650,Away Down South,,,,,,,"Akst, Harry",,,"Lewis, Sam M. ","Young, Joe",,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. ",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 22",English,,,,,0012_000497_000222.pdf,2321978
117,0,0,0,0,0012_000497_000223,"""Granny You're My Mammy's Mammy""",Y,650,Granny You're My Mammy's Mammy,,,,,,,"Akst, Harry",,,"Lewis, Sam M. ","Young, Joe",,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. ",,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 23",English,,,,,0012_000497_000223.pdf,2445120
118,0,0,0,0,0012_000497_000224,"""The Fanfare Polka""",Y,650,The Fanfare Polka,,,,,,,"Albert, Charles D",,,,,,,,,,,,,,,,,,,,,,,,,,,London : J. W. Pearman & Coo. Steam Music Printers & Engravers,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 24",English,,,,,0012_000497_000224.pdf,2909931
119,0,0,0,0,0012_000497_000225,"""The Echo of Lucerne""",Y,650,The Echo of Lucerne,,,,,,,"Albert, Roch",,,,,"Richards, Brinley",,,,,,,,,,,,,,,,,,,,,,London : Robert Cocks & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 25",English,,,,,0012_000497_000225.pdf,2947251
120,0,0,0,0,0012_000497_000226,"""Lusetta Waltzes""",Y,650,Lusetta Waltzes,,,,,,,"Allen, Charles E",,,,,"Federickson, Oscar",,,,,,,,,,,,,,,,,,,,,,"Toledo, OH : Virginia Publishing Co.",,,1916,,Text,,1 score (10 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 26",English,,,,,0012_000497_000226.pdf,3188572
121,0,0,0,0,0012_000497_000228,"""Ocean Burial""",Y,650,Ocean Burial,,,,,,,"Allen, Geo. N.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson",,,1873,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 28",English,,,,,0012_000497_000228.pdf,2175795
122,0,0,0,0,0012_000497_000229,"""Fantaisie""",Y,650,Fantaisie,,,,,,,"Ancot, Louis",,,,,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (20 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 29",English,,,,,0012_000497_000229.pdf,7803556
123,0,0,0,0,0012_000497_000230,"""The Call of the Cosy Little Home""",Y,650,The Call of the Cosy Little Home,,,,,,,"Anderson, Will R",,,"Johnstone, Will B.",,,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1918,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 30",English,,,,,0012_000497_000230.pdf,2297804
124,0,0,0,0,0012_000497_000231,"""Chapel in the Forest""",Y,650,Chapel in the Forest,,,,,,,"Jungmann, A.",,,,,"Angelo, D.",,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1867,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 31",English,,,,,0012_000497_000231.pdf,2091720
125,0,0,0,0,0012_000497_000232,"""Spanish Retreat """,Y,650,Spanish Retreat ,,,,,,,Anguera,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : W.A. Evans & Bro.",,,n.d.,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 32",English,,,,,0012_000497_000232.pdf,1731844
126,0,0,0,0,0012_000497_000233,"""Drink To Me Only With Thine Eyes and From thee Eliza""",Y,650,Drink To Me Only With Thine Eyes and From thee Eliza,,,,,,,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 33",English,,,,,0012_000497_000233.pdf,1476581
127,0,0,0,0,0012_000497_000234,"""Duke Of York's March""",Y,650,Duke Of York's March,,,,,,,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 34",English,,,,,0012_000497_000234.pdf,854612
128,0,0,0,0,0012_000497_000235,"""General La Fayette's March at Yorktown and Washington's march""",Y,650,General La Fayette's March at Yorktown and Washington's march,,,,,,,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 35",English,,,,,0012_000497_000235.pdf,513408
129,0,0,0,0,0012_000497_000236,"""Kintock of Kintock and Webster's Quick Step""",Y,650,Kintock of Kintock and Webster's Quick Step,,,,,,,Anonymous,"Heus, George",,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. E. Blake",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 36",English,,,,,0012_000497_000236.pdf,3062180
130,0,0,0,0,0012_000497_000237,"""Mad: De Nouville's Waltz""",Y,650,Mad: De Nouville's Waltz,,,,,,,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 37",English,,,,,0012_000497_000237.pdf,722546
131,0,0,0,0,0012_000497_000238,"""Still So Gently O'er Me Stealing""",Y,650,Still So Gently o'er Me Stealing,,,,Ah! Perche non Posso Odiarti,,Mr. Wood,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 38",English,Italian,,,,0012_000497_000238.pdf,1360470
132,0,0,0,0,0012_000497_000239,"""The Campbells are comin""",Y,650,The Campbells Are Comin,,,,,,"Stephens, Mys",Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 39",English,,,,,0012_000497_000239.pdf,1485470
133,0,0,0,0,0012_000497_000240,"""The Maid of Lodi""",Y,650,The Maid of Lodi,,,,,,,Anonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G. Willig",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1575,"MS.1575, Box 1, Folder 40",English,,,,,0012_000497_000240.pdf,787216
